gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,1,0,0.9214550572028734,1,0,-1.2982520670487077,-0.3689322989327028,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,1,0.758573602322752,0,1,-0.28621769394753876,0.2731520259363393,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
1,0,0,0,1.247217966963116,1,1,0.7291402731539627,1.3366965661088603,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,0,-1.2774445836787656,1,0,-1.4744025490663168,-0.9968760324377288,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,1,-0.38159658183809786,1,1,-1.4993295040688086,-0.8066508852740598,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,-1.2774445836787656,1,0,-0.47233895796614456,-0.9835737288612829,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.2367242199587352,1,1,-0.34604238595351905,-0.9542336562963195,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,1,0,0,0.7992939660427822,1,0,1.440389389225063,1.5704464976113812,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
0,0,0,0,0.14776814652229667,1,0,-0.3427187919531868,-0.17045663512294634,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,0,0,-1.2774445836787656,1,0,-0.6451658459834212,-0.9858679901746336,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,-0.1779947632379461,1,0,-0.19149526493806968,-0.2759264749222623,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0,0,1,1,-1.0331224013585834,1,0,0.15582030809665018,-0.7954001807566679,0,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
1,0,0,0,-0.748079855318371,1,1,1.1894580421999785,-0.38133013410677014,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,1,1,0,1.6137012404433893,0,1,0.006258578081699082,0.9998372367351822,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,1,1,-1.2774445836787656,1,1,-1.4710789550659844,-0.9968319120278567,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,-0.9109613101984924,1,0,-1.5259182560714666,-0.9338720871403338,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,0.3920903288424788,1,0,-1.4943441130683104,-0.6308972325484479,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,0,0,-1.0331224013585834,0,0,-1.3198554280508674,-0.9220698774995402,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,-1.1552834925186746,1,1,0.33363258711442517,-0.8638529966732704,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,1.6137012404433893,1,1,1.6464522172456624,2.5495886936985257,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,1,0,-0.5037576729981889,0,1,-1.3397969920528607,-0.7928632571890206,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,1.247217966963116,1,0,1.476948923228718,2.1045019989085243,0,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,0,0.9621754209229036,0,0,-0.6551366279844181,0.12365001708464211,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,0,1,-1.1145631287986442,1,1,-0.4573827849646494,-0.8793392605383865,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,1,0,1.6137012404433893,1,1,1.5184938482328711,2.516035121990775,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,1,1,1,1.4508197855632678,1,1,0.6610065961471517,1.501751019440482,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,1.4100994218432374,1,0,-0.15659752793458118,0.7563146344459857,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,1,1,-0.9924020376385531,1,0,-0.6684310039857471,-0.8430061030086912,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,0.7992939660427822,1,1,0.9468356801757247,1.0376484279955938,0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0,1,1,-0.5851984004382496,1,1,-1.479387940066815,-0.828534608570634,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,1,1.0843365120829946,1,0,-1.3065610520495383,-0.3290474484083014,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,1.125056875803025,1,0,-1.4677553610656522,-0.5236405161493108,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,-1.0331224013585834,1,1,0.9750862291785486,-0.6964601616184264,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,1.0843365120829946,0,0,-0.9958050130184734,-0.13216011935394142,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1,0,0,0,0.5549717837226001,0,1,-0.13333236993225536,0.2707033431884364,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0,-1.1145631287986442,1,1,-0.44575020596348647,-0.8901487609570573,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,0,1.0843365120829946,0,1,-0.023653767921291324,0.709017555063067,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,1,0,1.5322605130033284,1,1,0.6659919871476498,1.6049707183363193,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,0,-0.748079855318371,1,1,0.2073360151017999,-0.6026160498204155,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,0.47353105628253944,1,1,-0.4856333339674735,-0.062096908477006184,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0,1.2879383306831464,1,1,0.9917041991802098,1.6187142260114864,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
0,0,1,1,1.0436161483629645,0,0,-0.16656830993557784,0.5932014791487376,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True
0,1,1,0,0.5549717837226001,1,0,1.1794872601989819,1.0915415086543951,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False
1,1,1,0,1.0436161483629645,1,1,1.1346187411944968,1.5445919374263155,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,1.6137012404433893,1,1,1.0947356131905097,2.025063200933762,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False
0,1,0,0,-0.0965540357978854,0,1,-0.8130073430001998,-0.4883662484565465,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,1,0,0,-0.8702409464784621,1,0,-0.1499503399339166,-0.7133803388043864,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0,0.06632741908223598,0,1,-0.28289409994720643,-0.22673221791484238,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,0.880734693482843,0,0,-0.6169152969805971,0.06710971183351326,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
0,0,0,0,-1.1960038562387048,0,1,-0.47067716096597834,-0.9373355393152956,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,1.6137012404433893,1,0,-1.3248408190513656,-0.18558993570908536,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,1,0.3106496014024181,1,1,0.6676537841478158,0.45144260222959853,1,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
0,0,1,1,-1.2367242199587352,1,0,0.03118553308419093,-0.9466008253884419,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,1,1,0.880734693482843,1,0,-0.046918925923616905,0.4982322968989875,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False
0,0,0,0,-0.748079855318371,1,0,-0.48729513096763954,-0.6928422880089121,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,-1.2774445836787656,1,0,0.19071804510013865,-0.974771707091794,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.9109613101984924,1,1,1.0000131841810405,-0.5852105481258619,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,-1.2774445836787656,1,0,-0.4856333339674735,-0.9837502105007715,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.2774445836787656,1,0,-1.4960059100684764,-0.9971628151018976,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,0.9621754209229036,1,1,-0.003712203919297562,0.6113790880160535,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0,0,1,0,1.4508197855632678,1,1,0.4931650991303729,1.4277169716750553,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False
0,0,1,1,-0.748079855318371,1,1,-1.504314895069307,-0.8858690811994611,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,1,1,1.4508197855632678,1,1,1.156222102196656,1.9360723342216852,0,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
1,1,1,0,0.9214550572028734,1,1,0.3070438351117673,0.7820588936063708,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.6666391278783103,0,1,-0.8595376590048512,-0.7127405928612407,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,1,0,0,-0.9516816739185228,1,1,0.4915033021302069,-0.6888493909154848,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,1,1,-0.748079855318371,1,1,0.022876548083360315,-0.5922036330905939,1,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,1,1,0,1.0436161483629645,1,1,1.1279715531938321,1.5586663481755239,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,0.8400143297628127,0,1,-0.613591702980265,0.11780406277658549,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,1,0,1.5322605130033284,1,1,1.1495749141959914,2.058065267518112,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False
0,1,1,1,-0.748079855318371,1,1,1.0315873271841969,-0.41188351794321704,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,-0.4223169455581282,1,1,0.09101022509017127,-0.3246354074210889,1,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0,1,0,-0.9109613101984924,1,1,0.4449729861255557,-0.6682892799150743,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,1,1,-0.13727439951791576,1,0,-1.2849576910473786,-0.7003206974822374,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,-1.2774445836787656,1,1,0.16080569909714826,-0.9751687907806431,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,0.6771328748826912,1,0,0.6510358141461546,0.7851252620924835,1,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
0,1,1,0,1.4508197855632678,1,1,1.1778254631988159,2.0170994669518434,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-1.2774445836787656,1,0,0.44164939212522314,-0.9714406161464484,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,-0.0965540357978854,0,1,-0.8113455460000336,-0.48214527066457685,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
0,0,1,0,1.6137012404433893,1,0,0.47987072312904416,1.377463824830704,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,0,0,0,-0.9109613101984924,1,1,-1.4577845790646555,-0.8968991836674924,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,-1.0331224013585834,1,0,0.2937494591104381,-0.7764504647165898,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.9516816739185228,1,1,0.3319707901142591,-0.6941217798952037,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,1,-1.2774445836787656,1,0,-0.49394231896830415,-0.9838605115254517,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,-0.5037576729981889,1,1,0.13754054109482292,-0.4012725593689709,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0,0,0,-1.2774445836787656,1,1,-1.479387940066815,-0.996942213052537,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,-0.13727439951791576,1,1,0.3735157151184122,-0.028499216359382587,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,-1.2774445836787656,1,0,0.3070438351117673,-0.9732274927462695,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.1960038562387048,1,1,0.5829021371393436,-0.9112824372858054,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,0,0,-0.5037576729981889,1,1,0.8188773111629334,-0.18031754672936634,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,0,0,1,1.2879383306831464,1,1,1.1429277261953275,1.7168821379769654,0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False
1,0,0,0,-1.2774445836787656,1,1,-1.481049737066981,-0.9969642732574732,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,-1.0738427650786138,0,0,-1.1736172920362484,-0.9346441943130959,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,0.7178532386027215,1,0,-1.4943441130683104,-0.5588486032272669,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,0,0,0,-1.0738427650786138,1,1,-0.18650987393757135,-0.8573231760121959,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,1,1,-1.0331224013585834,1,0,-0.6651074099854147,-0.8586688485132957,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,1.6137012404433893,1,1,0.8654076271675846,1.8671562540014248,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False
1,0,1,0,-0.9924020376385531,1,1,-0.5055748979694671,-0.8322848434097647,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,1.4100994218432374,1,0,1.393859073220412,2.086743533934994,0,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False
0,1,1,0,-0.3408762181180675,1,1,0.9568064621767214,-0.006968456341785268,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,1.6137012404433893,1,1,0.9867188081797118,2.0480058140672672,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False
1,0,1,1,0.025607055362205634,1,1,-1.505976692069473,-0.7410438357942092,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,0,0,-1.2367242199587352,0,1,-1.3198554280508674,-0.9810147450886998,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,1.5322605130033284,1,0,0.10596639809166647,1.0519655009990982,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True
0,0,0,0,-0.4223169455581282,1,0,0.016229360082695727,-0.3697485265153372,0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
0,0,0,0,1.0843365120829946,1,1,1.1528985081963241,1.4753228939270784,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1,0,0,0,0.14776814652229667,1,1,-1.4760643460664828,-0.6988647239564573,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,1,1,0.758573602322752,1,0,-1.4893587220678117,-0.5519878794921514,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,0,0.8400143297628127,1,0,0.4200460311230638,0.8277455780289567,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0,1,1,-0.5037576729981889,1,0,-1.4976677070686424,-0.831336254597514,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,1,0,1.247217966963116,1,0,1.1612074931971548,1.7871218304933891,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False
0,0,0,0,0.3106496014024181,1,0,0.33363258711442517,0.3052496241183106,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,0.10704778280226633,1,1,-1.51594747407047,-0.7243883810674818,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,1,1,-0.2594354906780068,1,0,0.47156173812821356,-0.10835715822792971,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,1,1,0,-0.21871512695797646,1,1,1.0232783421833662,0.10163393255845146,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
1,0,0,1,0.8400143297628127,1,0,-0.06353689592527814,0.5028208195256886,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
1,1,1,0,0.06632741908223598,1,0,0.22561578210362715,0.06508017297939553,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,1,0,-0.5444780367182193,1,1,1.003336778181373,-0.22924708127755355,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,0,0.43281069256250915,1,1,0.7091987091519689,0.5611259411717024,0,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
1,0,1,1,-1.0738427650786138,1,0,-1.502653098069141,-0.9516526123188002,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,1,0.9621754209229036,1,1,-1.328164413051698,-0.37751371865283123,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,1.002895784642934,0,1,-0.8462432830035223,-0.07429620180664892,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,1,1,0.06632741908223598,1,1,0.641065032145158,0.27800527102227307,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
0,0,0,0,-0.9109613101984924,0,0,-0.9476129000136557,-0.8408662631298931,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.2774445836787656,1,1,-1.479387940066815,-0.996942213052537,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,-0.7888002190384014,0,1,-1.3580767590546883,-0.873162403156289,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,0.9621754209229036,1,0,1.1246479591934997,1.456505539116617,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,0.9214550572028734,1,1,1.2924894562102784,1.4986846509543688,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
0,0,1,1,0.14776814652229667,1,1,0.9352031011745621,0.48506235455215807,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,1,0,0.5956921474426305,1,0,-1.491020519067978,-0.5898431911624351,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,1,1,-0.8295205827584317,1,1,-1.4843733310673135,-0.9033407635088228,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,0,0,0,-1.2774445836787656,1,1,0.6875953481498096,-0.9681757058159113,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,1,0,0,-0.3408762181180675,1,1,0.5230774451333633,-0.08444389607723779,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,1.247217966963116,1,0,1.1678546811978192,1.7017929578006987,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False
0,1,0,0,0.10704778280226633,0,1,-0.8279635160016948,-0.3729251960261302,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,1.4100994218432374,1,0,-0.14164135493308597,0.701583265999614,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
1,0,0,0,-0.30015585439803716,1,1,0.6659919871476498,-0.10429808051969415,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,-0.46303730927815856,1,0,1.2991366442109427,-0.0286095173840629,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
0,0,0,0,-0.7888002190384014,1,0,0.10098100709116792,-0.6342724439036656,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
1,0,1,0,0.10704778280226633,1,1,0.3469269631157543,0.13075340307405428,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,0,1.5729808767233588,1,0,-1.3265026160515319,-0.16714760438253692,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0,-0.13727439951791576,1,0,-1.5093002860698053,-0.7404482102609355,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,0,1,0,1.5729808767233588,0,0,-0.5122220859701314,0.5450661119782487,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False
1,1,1,0,-1.0331224013585834,1,1,0.8055829351616043,-0.7387495744808587,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0,1.002895784642934,0,1,-0.3244390249513595,0.35923094559685625,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,1,0,1.3286586944031769,1,0,0.37850110611891075,1.1690610687997196,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
1,0,0,0,-0.21871512695797646,1,0,-1.477726143066649,-0.7433380971075597,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,0,0,-1.0738427650786138,1,1,0.33695618111475767,-0.798598910472397,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0,1.6137012404433893,1,1,1.7478218342557958,2.716231481785544,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0,-1.2774445836787656,1,1,-1.4960059100684764,-0.9971628151018976,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,-0.8702409464784621,1,0,-0.6501512369839195,-0.7888041794807851,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,1,0.26992923768238775,1,0,-1.3148700370503688,-0.5699890067199787,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,0,0,1.0843365120829946,1,1,0.830509890164096,1.4193782142092233,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-0.2594354906780068,1,0,0.3402797751150897,-0.16390475425693574,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
1,1,0,0,-1.2367242199587352,1,0,-0.4922805219681379,-0.9586236370785961,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0,1,1,1.6137012404433893,0,0,0.03118553308419093,1.0127865770326512,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,1,0,1.3286586944031769,1,0,0.07605405208867606,0.8955145275925416,0,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
1,0,1,1,1.6137012404433893,1,0,1.5334500212343665,2.48967317709218,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0,-1.0738427650786138,1,1,0.7706851981581158,-0.775413635084595,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,1,0,0,-0.015113308357824713,1,0,-1.4943441130683104,-0.7465809472331609,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,1,0,0.7178532386027215,1,0,0.36354493311741554,0.7043187314116856,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
1,0,1,0,1.1657772395230555,0,1,-0.08680205392760396,0.6613675124011715,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True
